id,Tournament,Stage,Match Type,Map,Agent,Pick Rate
23026,Champions Tour 2024: EMEA Kickoff,Group Stage,Decider (C),All Maps,sova,17%
23027,Champions Tour 2024: EMEA Kickoff,Group Stage,Decider (C),All Maps,astra,17%
23028,Champions Tour 2024: EMEA Kickoff,Group Stage,Decider (C),All Maps,jett,17%
23029,Champions Tour 2024: EMEA Kickoff,Group Stage,Decider (C),All Maps,iso,0%
23030,Champions Tour 2024: EMEA Kickoff,Group Stage,Decider (C),All Maps,harbor,0%
23031,Champions Tour 2024: EMEA Kickoff,Group Stage,Decider (C),All Maps,neon,0%
23032,Champions Tour 2024: EMEA Kickoff,Group Stage,Decider (C),All Maps,gekko,0%
23033,Champions Tour 2024: EMEA Kickoff,Group Stage,Decider (C),All Maps,fade,0%
23034,Champions Tour 2024: EMEA Kickoff,Group Stage,Decider (C),All Maps,deadlock,0%
23035,Champions Tour 2024: EMEA Kickoff,Group Stage,Decider (C),All Maps,reyna,0%
23036,Champions Tour 2024: EMEA Kickoff,Group Stage,Decider (C),All Maps,sage,0%
23037,Champions Tour 2024: EMEA Kickoff,Group Stage,Decider (C),All Maps,clove,0%
23038,Champions Tour 2024: EMEA Kickoff,Group Stage,Decider (C),All Maps,chamber,0%
23039,Champions Tour 2024: EMEA Kickoff,Group Stage,Decider (C),All Maps,brimstone,0%
23040,Champions Tour 2024: EMEA Kickoff,Group Stage,Decider (C),All Maps,kayo,0%
23041,Champions Tour 2024: EMEA Kickoff,Group Stage,Decider (C),Breeze,viper,100%
23042,Champions Tour 2024: EMEA Kickoff,Group Stage,Decider (C),Breeze,cypher,100%
23043,Champions Tour 2024: EMEA Kickoff,Group Stage,Decider (C),Breeze,raze,0%
23044,Champions Tour 2024: EMEA Kickoff,Group Stage,Decider (C),Breeze,omen,0%
23045,Champions Tour 2024: EMEA Kickoff,Group Stage,Decider (C),Breeze,skye,50%
23046,Champions Tour 2024: EMEA Kickoff,Group Stage,Decider (C),Breeze,yoru,50%
23047,Champions Tour 2024: EMEA Kickoff,Group Stage,Decider (C),Breeze,breach,0%
23048,Champions Tour 2024: EMEA Kickoff,Group Stage,Decider (C),Breeze,phoenix,50%
23049,Champions Tour 2024: EMEA Kickoff,Group Stage,Decider (C),Breeze,killjoy,0%
23050,Champions Tour 2024: EMEA Kickoff,Group Stage,Decider (C),Breeze,sova,50%
23051,Champions Tour 2024: EMEA Kickoff,Group Stage,Decider (C),Breeze,astra,50%
23052,Champions Tour 2024: EMEA Kickoff,Group Stage,Decider (C),Breeze,jett,50%
23053,Champions Tour 2024: EMEA Kickoff,Group Stage,Decider (C),Breeze,iso,0%
23054,Champions Tour 2024: EMEA Kickoff,Group Stage,Decider (C),Breeze,harbor,0%
23055,Champions Tour 2024: EMEA Kickoff,Group Stage,Decider (C),Breeze,neon,0%
23056,Champions Tour 2024: EMEA Kickoff,Group Stage,Decider (C),Breeze,gekko,0%
23057,Champions Tour 2024: EMEA Kickoff,Group Stage,Decider (C),Breeze,fade,0%
23058,Champions Tour 2024: EMEA Kickoff,Group Stage,Decider (C),Breeze,deadlock,0%
23059,Champions Tour 2024: EMEA Kickoff,Group Stage,Decider (C),Breeze,reyna,0%
23060,Champions Tour 2024: EMEA Kickoff,Group Stage,Decider (C),Breeze,sage,0%
23061,Champions Tour 2024: EMEA Kickoff,Group Stage,Decider (C),Breeze,clove,0%
23062,Champions Tour 2024: EMEA Kickoff,Group Stage,Decider (C),Breeze,chamber,0%
23063,Champions Tour 2024: EMEA Kickoff,Group Stage,Decider (C),Breeze,brimstone,0%
23064,Champions Tour 2024: EMEA Kickoff,Group Stage,Decider (C),Breeze,kayo,0%
23065,Champions Tour 2024: EMEA Kickoff,Group Stage,Decider (C),Lotus,viper,50%
23066,Champions Tour 2024: EMEA Kickoff,Group Stage,Decider (C),Lotus,cypher,0%
23067,Champions Tour 2024: EMEA Kickoff,Group Stage,Decider (C),Lotus,raze,100%
23068,Champions Tour 2024: EMEA Kickoff,Group Stage,Decider (C),Lotus,omen,100%
23069,Champions Tour 2024: EMEA Kickoff,Group Stage,Decider (C),Lotus,skye,50%
23070,Champions Tour 2024: EMEA Kickoff,Group Stage,Decider (C),Lotus,yoru,0%
23071,Champions Tour 2024: EMEA Kickoff,Group Stage,Decider (C),Lotus,breach,50%
23072,Champions Tour 2024: EMEA Kickoff,Group Stage,Decider (C),Lotus,phoenix,50%
23073,Champions Tour 2024: EMEA Kickoff,Group Stage,Decider (C),Lotus,killjoy,100%
23074,Champions Tour 2024: EMEA Kickoff,Group Stage,Decider (C),Lotus,sova,0%
23075,Champions Tour 2024: EMEA Kickoff,Group Stage,Decider (C),Lotus,astra,0%
23076,Champions Tour 2024: EMEA Kickoff,Group Stage,Decider (C),Lotus,jett,0%
23077,Champions Tour 2024: EMEA Kickoff,Group Stage,Decider (C),Lotus,iso,0%
23078,Champions Tour 2024: EMEA Kickoff,Group Stage,Decider (C),Lotus,harbor,0%
23079,Champions Tour 2024: EMEA Kickoff,Group Stage,Decider (C),Lotus,neon,0%
23080,Champions Tour 2024: EMEA Kickoff,Group Stage,Decider (C),Lotus,gekko,0%
23081,Champions Tour 2024: EMEA Kickoff,Group Stage,Decider (C),Lotus,fade,0%
23082,Champions Tour 2024: EMEA Kickoff,Group Stage,Decider (C),Lotus,deadlock,0%
23083,Champions Tour 2024: EMEA Kickoff,Group Stage,Decider (C),Lotus,reyna,0%
23084,Champions Tour 2024: EMEA Kickoff,Group Stage,Decider (C),Lotus,sage,0%
23085,Champions Tour 2024: EMEA Kickoff,Group Stage,Decider (C),Lotus,clove,0%
23086,Champions Tour 2024: EMEA Kickoff,Group Stage,Decider (C),Lotus,chamber,0%
23087,Champions Tour 2024: EMEA Kickoff,Group Stage,Decider (C),Lotus,brimstone,0%
23088,Champions Tour 2024: EMEA Kickoff,Group Stage,Decider (C),Lotus,kayo,0%
23089,Champions Tour 2024: EMEA Kickoff,Group Stage,Decider (C),Sunset,viper,50%
23090,Champions Tour 2024: EMEA Kickoff,Group Stage,Decider (C),Sunset,cypher,100%
23091,Champions Tour 2024: EMEA Kickoff,Group Stage,Decider (C),Sunset,raze,100%
23092,Champions Tour 2024: EMEA Kickoff,Group Stage,Decider (C),Sunset,omen,100%
23093,Champions Tour 2024: EMEA Kickoff,Group Stage,Decider (C),Sunset,skye,50%
23094,Champions Tour 2024: EMEA Kickoff,Group Stage,Decider (C),Sunset,yoru,50%
23095,Champions Tour 2024: EMEA Kickoff,Group Stage,Decider (C),Sunset,breach,50%
23096,Champions Tour 2024: EMEA Kickoff,Group Stage,Decider (C),Sunset,phoenix,0%
23097,Champions Tour 2024: EMEA Kickoff,Group Stage,Decider (C),Sunset,killjoy,0%
23098,Champions Tour 2024: EMEA Kickoff,Group Stage,Decider (C),Sunset,sova,0%
23099,Champions Tour 2024: EMEA Kickoff,Group Stage,Decider (C),Sunset,astra,0%
23100,Champions Tour 2024: EMEA Kickoff,Group Stage,Decider (C),Sunset,jett,0%
23101,Champions Tour 2024: EMEA Kickoff,Group Stage,Decider (C),Sunset,iso,0%
23102,Champions Tour 2024: EMEA Kickoff,Group Stage,Decider (C),Sunset,harbor,0%
23103,Champions Tour 2024: EMEA Kickoff,Group Stage,Decider (C),Sunset,neon,0%
23104,Champions Tour 2024: EMEA Kickoff,Group Stage,Decider (C),Sunset,gekko,0%
23105,Champions Tour 2024: EMEA Kickoff,Group Stage,Decider (C),Sunset,fade,0%
23106,Champions Tour 2024: EMEA Kickoff,Group Stage,Decider (C),Sunset,deadlock,0%
23107,Champions Tour 2024: EMEA Kickoff,Group Stage,Decider (C),Sunset,reyna,0%
23108,Champions Tour 2024: EMEA Kickoff,Group Stage,Decider (C),Sunset,sage,0%
23109,Champions Tour 2024: EMEA Kickoff,Group Stage,Decider (C),Sunset,clove,0%
23110,Champions Tour 2024: EMEA Kickoff,Group Stage,Decider (C),Sunset,chamber,0%
23111,Champions Tour 2024: EMEA Kickoff,Group Stage,Decider (C),Sunset,brimstone,0%
23112,Champions Tour 2024: EMEA Kickoff,Group Stage,Decider (C),Sunset,kayo,0%
23113,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,All Maps,omen,74%
23114,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,All Maps,viper,72%
23115,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,All Maps,raze,67%
23116,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,All Maps,cypher,42%
23117,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,All Maps,fade,29%
23118,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,All Maps,killjoy,29%
23119,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,All Maps,skye,28%
23120,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,All Maps,breach,26%
23121,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,All Maps,sova,25%
23122,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,All Maps,yoru,21%
23123,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,All Maps,kayo,17%
23124,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,All Maps,gekko,16%
23125,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,All Maps,jett,12%
23126,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,All Maps,astra,9%
23127,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,All Maps,brimstone,8%
23128,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,All Maps,neon,7%
23129,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,All Maps,sage,5%
23130,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,All Maps,phoenix,4%
23131,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,All Maps,harbor,3%
23132,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,All Maps,chamber,3%
23133,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,All Maps,reyna,1%
23134,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,All Maps,iso,0%
23135,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,All Maps,deadlock,0%
23136,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,All Maps,clove,0%
23137,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Sunset,omen,100%
23138,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Sunset,viper,55%
23139,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Sunset,raze,86%
23140,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Sunset,cypher,86%
23141,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Sunset,fade,41%
23142,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Sunset,killjoy,0%
23143,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Sunset,skye,18%
23144,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Sunset,breach,41%
23145,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Sunset,sova,9%
23146,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Sunset,yoru,9%
23147,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Sunset,kayo,9%
23148,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Sunset,gekko,23%
23149,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Sunset,jett,0%
23150,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Sunset,astra,0%
23151,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Sunset,brimstone,0%
23152,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Sunset,neon,9%
23153,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Sunset,sage,9%
23154,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Sunset,phoenix,0%
23155,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Sunset,harbor,0%
23156,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Sunset,chamber,5%
23157,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Sunset,reyna,0%
23158,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Sunset,iso,0%
23159,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Sunset,deadlock,0%
23160,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Sunset,clove,0%
23161,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Lotus,omen,94%
23162,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Lotus,viper,78%
23163,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Lotus,raze,78%
23164,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Lotus,cypher,6%
23165,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Lotus,fade,39%
23166,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Lotus,killjoy,94%
23167,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Lotus,skye,22%
23168,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Lotus,breach,22%
23169,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Lotus,sova,0%
23170,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Lotus,yoru,6%
23171,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Lotus,kayo,0%
23172,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Lotus,gekko,28%
23173,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Lotus,jett,0%
23174,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Lotus,astra,6%
23175,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Lotus,brimstone,0%
23176,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Lotus,neon,17%
23177,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Lotus,sage,0%
23178,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Lotus,phoenix,11%
23179,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Lotus,harbor,0%
23180,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Lotus,chamber,0%
23181,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Lotus,reyna,0%
23182,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Lotus,iso,0%
23183,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Lotus,deadlock,0%
23184,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Lotus,clove,0%
23185,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Split,omen,100%
23186,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Split,viper,56%
23187,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Split,raze,100%
23188,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Split,cypher,44%
23189,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Split,fade,44%
23190,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Split,killjoy,0%
23191,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Split,skye,44%
23192,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Split,breach,56%
23193,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Split,sova,0%
23194,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Split,yoru,25%
23195,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Split,kayo,0%
23196,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Split,gekko,0%
23197,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Split,jett,0%
23198,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Split,astra,25%
23199,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Split,brimstone,0%
23200,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Split,neon,0%
23201,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Split,sage,0%
23202,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Split,phoenix,0%
23203,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Split,harbor,0%
23204,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Split,chamber,6%
23205,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Split,reyna,0%
23206,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Split,iso,0%
23207,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Split,deadlock,0%
23208,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Split,clove,0%
23209,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Bind,omen,33%
23210,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Bind,viper,100%
23211,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Bind,raze,83%
23212,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Bind,cypher,0%
23213,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Bind,fade,25%
23214,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Bind,killjoy,0%
23215,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Bind,skye,67%
23216,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Bind,breach,17%
23217,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Bind,sova,8%
23218,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Bind,yoru,25%
23219,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Bind,kayo,33%
23220,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Bind,gekko,33%
23221,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Bind,jett,0%
23222,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Bind,astra,8%
23223,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Bind,brimstone,58%
23224,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Bind,neon,8%
23225,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Bind,sage,0%
23226,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Bind,phoenix,0%
23227,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Bind,harbor,0%
23228,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Bind,chamber,0%
23229,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Bind,reyna,0%
23230,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Bind,iso,0%
23231,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Bind,deadlock,0%
23232,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Bind,clove,0%
23233,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Breeze,omen,30%
23234,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Breeze,viper,100%
23235,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Breeze,raze,0%
23236,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Breeze,cypher,100%
23237,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Breeze,fade,0%
23238,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Breeze,killjoy,0%
23239,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Breeze,skye,20%
23240,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Breeze,breach,0%
23241,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Breeze,sova,80%
23242,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Breeze,yoru,70%
23243,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Breeze,kayo,40%
23244,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Breeze,gekko,0%
23245,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Breeze,jett,30%
23246,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Breeze,astra,20%
23247,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Breeze,brimstone,0%
23248,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Breeze,neon,0%
23249,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Breeze,sage,0%
23250,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Breeze,phoenix,10%
23251,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Breeze,harbor,0%
23252,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Breeze,chamber,0%
23253,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Breeze,reyna,0%
23254,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Breeze,iso,0%
23255,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Breeze,deadlock,0%
23256,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Breeze,clove,0%
23257,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Icebox,omen,13%
23258,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Icebox,viper,100%
23259,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Icebox,raze,25%
23260,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Icebox,cypher,0%
23261,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Icebox,fade,13%
23262,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Icebox,killjoy,88%
23263,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Icebox,skye,0%
23264,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Icebox,breach,0%
23265,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Icebox,sova,88%
23266,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Icebox,yoru,25%
23267,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Icebox,kayo,13%
23268,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Icebox,gekko,13%
23269,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Icebox,jett,38%
23270,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Icebox,astra,0%
23271,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Icebox,brimstone,0%
23272,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Icebox,neon,0%
23273,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Icebox,sage,38%
23274,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Icebox,phoenix,13%
23275,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Icebox,harbor,25%
23276,Champions Tour 2024: EMEA Kickoff,All Stages,All Match Types,Icebox,chamber,13%
